Course System No.,Section,Selected Student No.,The No. of applicants,Limited class size
34.696, ,20215286,73,60
34.696, ,20215315,73,60
34.696, ,20215356,73,60
34.696, ,20215446,73,60
34.696, ,20215512,73,60
34.696, ,20215542,73,60
34.696, ,20215578,73,60
35.201,B,20150052,163,150
35.201,B,20160270,163,150
35.201,B,20160406,163,150
35.201,B,20160776,163,150
35.201,B,20170138,163,150
35.201,B,20170386,163,150
35.201,B,20180180,163,150
35.201,B,20180244,163,150
35.201,B,20180592,163,150
35.201,B,20180616,163,150
35.201,B,20180648,163,150
35.201,B,20180700,163,150
35.201,B,20190032,163,150
35.201,B,20190130,163,150
35.201,B,20190132,163,150
35.201,B,20190310,163,150
35.201,B,20190468,163,150
35.201,B,20190584,163,150
35.201,B,20190764,163,150
35.201,B,20190834,163,150
35.201,B,20190846,163,150
35.201,B,20190858,163,150
35.201,B,20200014,163,150
35.201,B,20200016,163,150
35.201,B,20200028,163,150
35.201,B,20200044,163,150
35.201,B,20200058,163,150
35.201,B,20200062,163,150
35.201,B,20200066,163,150
35.201,B,20200072,163,150
35.201,B,20200100,163,150
35.201,B,20200104,163,150
35.201,B,20200108,163,150
35.201,B,20200116,163,150
35.201,B,20200124,163,150
35.201,B,20200134,163,150
35.201,B,20200136,163,150
35.201,B,20200142,163,150
35.201,B,20200144,163,150
35.201,B,20200148,163,150
35.201,B,20200176,163,150
35.201,B,20200178,163,150
35.201,B,20200182,163,150
35.201,B,20200194,163,150
35.201,B,20200200,163,150
35.201,B,20200208,163,150
35.201,B,20200220,163,150
35.201,B,20200222,163,150
35.201,B,20200234,163,150
35.201,B,20200240,163,150
35.201,B,20200258,163,150
35.201,B,20200268,163,150
35.201,B,20200270,163,150
35.201,B,20200282,163,150
35.201,B,20200288,163,150
35.201,B,20200292,163,150
35.201,B,20200294,163,150
35.201,B,20200306,163,150
35.201,B,20200318,163,150
35.201,B,20200348,163,150
35.201,B,20200358,163,150
35.201,B,20200376,163,150
35.201,B,20200390,163,150
35.201,B,20200414,163,150
35.201,B,20200420,163,150
35.201,B,20200424,163,150
35.201,B,20200430,163,150
35.201,B,20200438,163,150
35.201,B,20200442,163,150
35.201,B,20200458,163,150
35.201,B,20200468,163,150
35.201,B,20200472,163,150
35.201,B,20200476,163,150
35.201,B,20200488,163,150
35.201,B,20200520,163,150
35.201,B,20200530,163,150
35.201,B,20200540,163,150
35.201,B,20200548,163,150
35.201,B,20200550,163,150
35.201,B,20200554,163,150
35.201,B,20200556,163,150
35.201,B,20200558,163,150
35.201,B,20200562,163,150
35.201,B,20200572,163,150
35.201,B,20200574,163,150
35.201,B,20200576,163,150
35.201,B,20200586,163,150
35.201,B,20200588,163,150
35.201,B,20200590,163,150
35.201,B,20200594,163,150
35.201,B,20200610,163,150
35.201,B,20200614,163,150
35.201,B,20200668,163,150
35.201,B,20200674,163,150
35.201,B,20200678,163,150
35.201,B,20200696,163,150
35.201,B,20200700,163,150
35.201,B,20200720,163,150
35.201,B,20200754,163,150
35.201,B,20200790,163,150
35.201,B,20200806,163,150
35.201,B,20200834,163,150
35.201,B,20200846,163,150
35.201,B,20200848,163,150
35.201,B,20200854,163,150
35.201,B,20210008,163,150
35.201,B,20210024,163,150
35.201,B,20210030,163,150
35.201,B,20210034,163,150
35.201,B,20210036,163,150
35.201,B,20210040,163,150
35.201,B,20210098,163,150
35.201,B,20210130,163,150
35.201,B,20210154,163,150
35.201,B,20210170,163,150
35.201,B,20210172,163,150
35.201,B,20210182,163,150
35.201,B,20210196,163,150
35.201,B,20210216,163,150
35.201,B,20210220,163,150
35.201,B,20210222,163,150
35.201,B,20210232,163,150
35.201,B,20210234,163,150
35.201,B,20210242,163,150
35.201,B,20210270,163,150
35.201,B,20210276,163,150
35.201,B,20210280,163,150
35.201,B,20210324,163,150
35.201,B,20210342,163,150
35.201,B,20210348,163,150
35.201,B,20210350,163,150
35.201,B,20210358,163,150
35.201,B,20210404,163,150
35.201,B,20210410,163,150
35.201,B,20210426,163,150
35.201,B,20210432,163,150
35.201,B,20210452,163,150
35.201,B,20210458,163,150
35.201,B,20210486,163,150
35.201,B,20210496,163,150
35.201,B,20210512,163,150
35.201,B,20210544,163,150
35.201,B,20210546,163,150
35.201,B,20210570,163,150
35.201,B,20210596,163,150
35.201,B,20210632,163,150
35.201,B,20210644,163,150
35.201,B,20210658,163,150
35.201,B,20210662,163,150
35.201,B,20210692,163,150
35.202,A,20150233,95,80
35.202,A,20160230,95,80
35.202,A,20160493,95,80
35.202,A,20170280,95,80
35.202,A,20170302,95,80
35.202,A,20170550,95,80
35.202,A,20170703,95,80
35.202,A,20170880,95,80
35.202,A,20180041,95,80
35.202,A,20180180,95,80
35.202,A,20180192,95,80
35.202,A,20180273,95,80
35.202,A,20190032,95,80
35.202,A,20190201,95,80
35.202,A,20190210,95,80
35.202,A,20190221,95,80
35.202,A,20190303,95,80
35.202,A,20190310,95,80
35.202,A,20190341,95,80
35.202,A,20190453,95,80
35.202,A,20190570,95,80
35.202,A,20190680,95,80
35.202,A,20190691,95,80
35.202,A,20200003,95,80
35.202,A,20200010,95,80
35.202,A,20200032,95,80
35.202,A,20200033,95,80
35.202,A,20200062,95,80
35.202,A,20200070,95,80
35.202,A,20200071,95,80
35.202,A,20200091,95,80
35.202,A,20200132,95,80
35.202,A,20200152,95,80
35.202,A,20200182,95,80
35.202,A,20200191,95,80
35.202,A,20200220,95,80
35.202,A,20200233,95,80
35.202,A,20200251,95,80
35.202,A,20200253,95,80
35.202,A,20200261,95,80
35.202,A,20200281,95,80
35.202,A,20200310,95,80
35.202,A,20200342,95,80
35.202,A,20200371,95,80
35.202,A,20200381,95,80
35.202,A,20200392,95,80
35.202,A,20200401,95,80
35.202,A,20200430,95,80
35.202,A,20200451,95,80
35.202,A,20200463,95,80
35.202,A,20200472,95,80
35.202,A,20200473,95,80
35.202,A,20200501,95,80
35.202,A,20200520,95,80
35.202,A,20200550,95,80
35.202,A,20200553,95,80
35.202,A,20200592,95,80
35.202,A,20200601,95,80
35.202,A,20200643,95,80
35.202,A,20200653,95,80
35.202,A,20200673,95,80
35.202,A,20200691,95,80
35.202,A,20200710,95,80
35.202,A,20200790,95,80
35.202,A,20200850,95,80
35.202,A,20210030,95,80
35.202,A,20210072,95,80
35.202,A,20210090,95,80
35.202,A,20210130,95,80
35.202,A,20210172,95,80
35.202,A,20210222,95,80
35.202,A,20210232,95,80
35.202,A,20210452,95,80
35.202,A,20210481,95,80
35.202,A,20210570,95,80
35.202,A,20210593,95,80
35.202,A,20210603,95,80
35.202,A,20210620,95,80
35.202,A,20210632,95,80
35.202,A,20210722,95,80
35.205, ,20140150,142,140
35.205, ,20140688,142,140
35.205, ,20140882,142,140
35.205, ,20150199,142,140
35.205, ,20160122,142,140
35.205, ,20160132,142,140
35.205, ,20160211,142,140
35.205, ,20160263,142,140
35.205, ,20160293,142,140
35.205, ,20160382,142,140
35.205, ,20160406,142,140
35.205, ,20160421,142,140
35.205, ,20160514,142,140
35.205, ,20160552,142,140
35.205, ,20160578,142,140
35.205, ,20160806,142,140
35.205, ,20160814,142,140
35.205, ,20170016,142,140
35.205, ,20170025,142,140
35.205, ,20170060,142,140
35.205, ,20170065,142,140
35.205, ,20170100,142,140
35.205, ,20170184,142,140
35.205, ,20170189,142,140
35.205, ,20170220,142,140
35.205, ,20170274,142,140
35.205, ,20170296,142,140
35.205, ,20170318,142,140
35.205, ,20170337,142,140
35.205, ,20170363,142,140
35.205, ,20170386,142,140
35.205, ,20170429,142,140
35.205, ,20170584,142,140
35.205, ,20170653,142,140
35.205, ,20170712,142,140
35.205, ,20170781,142,140
35.205, ,20180018,142,140
35.205, ,20180023,142,140
35.205, ,20180043,142,140
35.205, ,20180096,142,140
35.205, ,20180147,142,140
35.205, ,20180183,142,140
35.205, ,20180212,142,140
35.205, ,20180360,142,140
35.205, ,20180363,142,140
35.205, ,20180373,142,140
35.205, ,20180488,142,140
35.205, ,20180566,142,140
35.205, ,20180570,142,140
35.205, ,20180572,142,140
35.205, ,20180577,142,140
35.205, ,20180683,142,140
35.205, ,20180700,142,140
35.205, ,20180702,142,140
35.205, ,20180756,142,140
35.205, ,20180796,142,140
35.205, ,20180806,142,140
35.205, ,20180826,142,140
35.205, ,20180855,142,140
35.205, ,20180934,142,140
35.205, ,20180952,142,140
35.205, ,20190001,142,140
35.205, ,20190052,142,140
35.205, ,20190064,142,140
35.205, ,20190117,142,140
35.205, ,20190143,142,140
35.205, ,20190195,142,140
35.205, ,20190209,142,140
35.205, ,20190215,142,140
35.205, ,20190217,142,140
35.205, ,20190220,142,140
35.205, ,20190250,142,140
35.205, ,20190265,142,140
35.205, ,20190271,142,140
35.205, ,20190281,142,140
35.205, ,20190300,142,140
35.205, ,20190351,142,140
35.205, ,20190360,142,140
35.205, ,20190394,142,140
35.205, ,20190406,142,140
35.205, ,20190458,142,140
35.205, ,20190523,142,140
35.205, ,20190531,142,140
35.205, ,20190562,142,140
35.205, ,20190573,142,140
35.205, ,20190617,142,140
35.205, ,20190618,142,140
35.205, ,20190703,142,140
35.205, ,20190709,142,140
35.205, ,20190710,142,140
35.205, ,20190716,142,140
35.205, ,20190747,142,140
35.205, ,20190773,142,140
35.205, ,20190829,142,140
35.205, ,20190843,142,140
35.205, ,20190845,142,140
35.205, ,20190858,142,140
35.205, ,20190869,142,140
35.205, ,20200028,142,140
35.205, ,20200029,142,140
35.205, ,20200069,142,140
35.205, ,20200072,142,140
35.205, ,20200112,142,140
35.205, ,20200122,142,140
35.205, ,20200129,142,140
35.205, ,20200131,142,140
35.205, ,20200153,142,140
35.205, ,20200164,142,140
35.205, ,20200187,142,140
35.205, ,20200190,142,140
35.205, ,20200204,142,140
35.205, ,20200208,142,140
35.205, ,20200225,142,140
35.205, ,20200251,142,140
35.205, ,20200291,142,140
35.205, ,20200308,142,140
35.205, ,20200324,142,140
35.205, ,20200334,142,140
35.205, ,20200358,142,140
35.205, ,20200369,142,140
35.205, ,20200418,142,140
35.205, ,20200447,142,140
35.205, ,20200487,142,140
35.205, ,20200500,142,140
35.205, ,20200501,142,140
35.205, ,20200513,142,140
35.205, ,20200561,142,140
35.205, ,20200589,142,140
35.205, ,20200618,142,140
35.205, ,20200634,142,140
35.205, ,20200677,142,140
35.205, ,20200678,142,140
35.205, ,20200699,142,140
35.205, ,20200700,142,140
35.205, ,20200735,142,140
35.205, ,20200819,142,140
35.205, ,20200837,142,140
35.205, ,20200846,142,140
35.205, ,20200850,142,140
35.205, ,20210486,142,140
35.209,A,20150797,115,100
35.209,A,20160211,115,100
35.209,A,20160421,115,100
35.209,A,20160733,115,100
35.209,A,20170215,115,100
35.209,A,20170249,115,100
35.209,A,20170477,115,100
35.209,A,20170511,115,100
35.209,A,20170605,115,100
35.209,A,20170701,115,100
35.209,A,20170731,115,100
35.209,A,20170747,115,100
35.209,A,20180019,115,100
35.209,A,20180259,115,100
35.209,A,20180285,115,100
35.209,A,20180293,115,100
35.209,A,20180515,115,100
35.209,A,20180675,115,100
35.209,A,20180735,115,100
35.209,A,20180799,115,100
35.209,A,20190115,115,100
35.209,A,20190117,115,100
35.209,A,20190221,115,100
35.209,A,20190281,115,100
35.209,A,20190299,115,100
35.209,A,20190425,115,100
35.209,A,20190437,115,100
35.209,A,20190479,115,100
35.209,A,20190523,115,100
35.209,A,20190575,115,100
35.209,A,20190601,115,100
35.209,A,20190653,115,100
35.209,A,20190703,115,100
35.209,A,20190709,115,100
35.209,A,20190743,115,100
35.209,A,20190751,115,100
35.209,A,20190771,115,100
35.209,A,20200003,115,100
35.209,A,20200007,115,100
35.209,A,20200017,115,100
35.209,A,20200045,115,100
35.209,A,20200069,115,100
35.209,A,20200071,115,100
35.209,A,20200083,115,100
35.209,A,20200095,115,100
35.209,A,20200109,115,100
35.209,A,20200115,115,100
35.209,A,20200121,115,100
35.209,A,20200125,115,100
35.209,A,20200131,115,100
35.209,A,20200167,115,100
35.209,A,20200183,115,100
35.209,A,20200201,115,100
35.209,A,20200225,115,100
35.209,A,20200233,115,100
35.209,A,20200253,115,100
35.209,A,20200261,115,100
35.209,A,20200267,115,100
35.209,A,20200285,115,100
35.209,A,20200295,115,100
35.209,A,20200317,115,100
35.209,A,20200345,115,100
35.209,A,20200351,115,100
35.209,A,20200355,115,100
35.209,A,20200365,115,100
35.209,A,20200371,115,100
35.209,A,20200375,115,100
35.209,A,20200377,115,100
35.209,A,20200403,115,100
35.209,A,20200419,115,100
35.209,A,20200435,115,100
35.209,A,20200457,115,100
35.209,A,20200487,115,100
35.209,A,20200489,115,100
35.209,A,20200501,115,100
35.209,A,20200517,115,100
35.209,A,20200527,115,100
35.209,A,20200563,115,100
35.209,A,20200585,115,100
35.209,A,20200589,115,100
35.209,A,20200597,115,100
35.209,A,20200599,115,100
35.209,A,20200625,115,100
35.209,A,20200643,115,100
35.209,A,20200647,115,100
35.209,A,20200651,115,100
35.209,A,20200667,115,100
35.209,A,20200673,115,100
35.209,A,20200685,115,100
35.209,A,20200691,115,100
35.209,A,20200785,115,100
35.209,A,20200787,115,100
35.209,A,20200819,115,100
35.209,A,20200847,115,100
35.209,A,20210115,115,100
35.209,A,20210169,115,100
35.209,A,20210269,115,100
35.209,A,20210347,115,100
35.209,A,20210431,115,100
35.209,A,20210451,115,100
35.209,B,20140060,119,100
35.209,B,20160250,119,100
35.209,B,20160776,119,100
35.209,B,20160826,119,100
35.209,B,20170018,119,100
35.209,B,20170158,119,100
35.209,B,20170188,119,100
35.209,B,20170192,119,100
35.209,B,20170202,119,100
35.209,B,20170220,119,100
35.209,B,20170304,119,100
35.209,B,20170386,119,100
35.209,B,20170550,119,100
35.209,B,20170798,119,100
35.209,B,20180132,119,100
35.209,B,20180388,119,100
35.209,B,20180398,119,100
35.209,B,20180616,119,100
35.209,B,20180716,119,100
35.209,B,20190058,119,100
35.209,B,20190110,119,100
35.209,B,20190132,119,100
35.209,B,20190148,119,100
35.209,B,20190336,119,100
35.209,B,20190356,119,100
35.209,B,20190474,119,100
35.209,B,20190554,119,100
35.209,B,20190624,119,100
35.209,B,20190688,119,100
35.209,B,20190710,119,100
35.209,B,20190844,119,100
35.209,B,20200006,119,100
35.209,B,20200014,119,100
35.209,B,20200028,119,100
35.209,B,20200030,119,100
35.209,B,20200032,119,100
35.209,B,20200044,119,100
35.209,B,20200048,119,100
35.209,B,20200070,119,100
35.209,B,20200080,119,100
35.209,B,20200092,119,100
35.209,B,20200106,119,100
35.209,B,20200110,119,100
35.209,B,20200122,119,100
35.209,B,20200148,119,100
35.209,B,20200164,119,100
35.209,B,20200176,119,100
35.209,B,20200194,119,100
35.209,B,20200200,119,100
35.209,B,20200222,119,100
35.209,B,20200238,119,100
35.209,B,20200254,119,100
35.209,B,20200270,119,100
35.209,B,20200290,119,100
35.209,B,20200306,119,100
35.209,B,20200318,119,100
35.209,B,20200332,119,100
35.209,B,20200348,119,100
35.209,B,20200394,119,100
35.209,B,20200424,119,100
35.209,B,20200426,119,100
35.209,B,20200442,119,100
35.209,B,20200468,119,100
35.209,B,20200474,119,100
35.209,B,20200492,119,100
35.209,B,20200496,119,100
35.209,B,20200500,119,100
35.209,B,20200502,119,100
35.209,B,20200514,119,100
35.209,B,20200530,119,100
35.209,B,20200554,119,100
35.209,B,20200556,119,100
35.209,B,20200582,119,100
35.209,B,20200598,119,100
35.209,B,20200608,119,100
35.209,B,20200614,119,100
35.209,B,20200618,119,100
35.209,B,20200634,119,100
35.209,B,20200668,119,100
35.209,B,20200674,119,100
35.209,B,20200678,119,100
35.209,B,20200696,119,100
35.209,B,20200700,119,100
35.209,B,20200704,119,100
35.209,B,20200710,119,100
35.209,B,20200714,119,100
35.209,B,20200720,119,100
35.209,B,20200794,119,100
35.209,B,20200834,119,100
35.209,B,20200838,119,100
35.209,B,20200854,119,100
35.209,B,20200864,119,100
35.209,B,20210154,119,100
35.209,B,20210232,119,100
35.209,B,20210354,119,100
35.209,B,20210372,119,100
35.209,B,20210404,119,100
35.209,B,20210422,119,100
35.209,B,20210586,119,100
35.209,B,20210662,119,100
35.304,A,20150199,89,80
35.304,A,20150419,89,80
35.304,A,20160211,89,80
35.304,A,20160507,89,80
35.304,A,20170025,89,80
35.304,A,20170045,89,80
35.304,A,20170245,89,80
35.304,A,20170477,89,80
35.304,A,20170521,89,80
35.304,A,20170631,89,80
35.304,A,20170643,89,80
35.304,A,20170691,89,80
35.304,A,20170743,89,80
35.304,A,20180421,89,80
35.304,A,20180745,89,80
35.304,A,20180835,89,80
35.304,A,20190025,89,80
35.304,A,20190143,89,80
35.304,A,20190217,89,80
35.304,A,20190255,89,80
35.304,A,20190257,89,80
35.304,A,20190259,89,80
35.304,A,20190407,89,80
35.304,A,20190415,89,80
35.304,A,20190421,89,80
35.304,A,20190425,89,80
35.304,A,20190457,89,80
35.304,A,20190479,89,80
35.304,A,20190547,89,80
35.304,A,20190559,89,80
35.304,A,20190575,89,80
35.304,A,20190605,89,80
35.304,A,20190621,89,80
35.304,A,20190735,89,80
35.304,A,20190747,89,80
35.304,A,20190821,89,80
35.304,A,20190829,89,80
35.304,A,20190869,89,80
35.304,A,20200003,89,80
35.304,A,20200007,89,80
35.304,A,20200033,89,80
35.304,A,20200045,89,80
35.304,A,20200051,89,80
35.304,A,20200069,89,80
35.304,A,20200117,89,80
35.304,A,20200121,89,80
35.304,A,20200129,89,80
35.304,A,20200135,89,80
35.304,A,20200165,89,80
35.304,A,20200187,89,80
35.304,A,20200191,89,80
35.304,A,20200215,89,80
35.304,A,20200217,89,80
35.304,A,20200239,89,80
35.304,A,20200267,89,80
35.304,A,20200281,89,80
35.304,A,20200291,89,80
35.304,A,20200295,89,80
35.304,A,20200351,89,80
35.304,A,20200369,89,80
35.304,A,20200371,89,80
35.304,A,20200405,89,80
35.304,A,20200419,89,80
35.304,A,20200431,89,80
35.304,A,20200435,89,80
35.304,A,20200447,89,80
35.304,A,20200489,89,80
35.304,A,20200527,89,80
35.304,A,20200533,89,80
35.304,A,20200539,89,80
35.304,A,20200571,89,80
35.304,A,20200623,89,80
35.304,A,20200627,89,80
35.304,A,20200669,89,80
35.304,A,20200709,89,80
35.304,A,20200827,89,80
35.304,A,20210343,89,80
35.304,A,20214907,89,80
35.304,A,20214943,89,80
35.304,A,20214945,89,80
35.305,A,20150199,86,80
35.305,A,20150383,86,80
35.305,A,20150797,86,80
35.305,A,20160357,86,80
35.305,A,20160421,86,80
35.305,A,20160669,86,80
35.305,A,20170025,86,80
35.305,A,20170249,86,80
35.305,A,20170477,86,80
35.305,A,20170631,86,80
35.305,A,20170743,86,80
35.305,A,20170789,86,80
35.305,A,20180019,86,80
35.305,A,20180043,86,80
35.305,A,20180103,86,80
35.305,A,20180147,86,80
35.305,A,20180183,86,80
35.305,A,20180203,86,80
35.305,A,20180213,86,80
35.305,A,20180259,86,80
35.305,A,20180273,86,80
35.305,A,20180285,86,80
35.305,A,20180287,86,80
35.305,A,20180289,86,80
35.305,A,20180293,86,80
35.305,A,20180513,86,80
35.305,A,20180515,86,80
35.305,A,20180641,86,80
35.305,A,20180675,86,80
35.305,A,20180677,86,80
35.305,A,20180735,86,80
35.305,A,20180807,86,80
35.305,A,20190011,86,80
35.305,A,20190025,86,80
35.305,A,20190073,86,80
35.305,A,20190093,86,80
35.305,A,20190107,86,80
35.305,A,20190133,86,80
35.305,A,20190143,86,80
35.305,A,20190185,86,80
35.305,A,20190195,86,80
35.305,A,20190209,86,80
35.305,A,20190217,86,80
35.305,A,20190235,86,80
35.305,A,20190255,86,80
35.305,A,20190259,86,80
35.305,A,20190271,86,80
35.305,A,20190303,86,80
35.305,A,20190307,86,80
35.305,A,20190341,86,80
35.305,A,20190385,86,80
35.305,A,20190415,86,80
35.305,A,20190451,86,80
35.305,A,20190457,86,80
35.305,A,20190473,86,80
35.305,A,20190487,86,80
35.305,A,20190491,86,80
35.305,A,20190547,86,80
35.305,A,20190563,86,80
35.305,A,20190573,86,80
35.305,A,20190579,86,80
35.305,A,20190601,86,80
35.305,A,20190605,86,80
35.305,A,20190617,86,80
35.305,A,20190637,86,80
35.305,A,20190641,86,80
35.305,A,20190653,86,80
35.305,A,20190691,86,80
35.305,A,20190709,86,80
35.305,A,20190745,86,80
35.305,A,20190747,86,80
35.305,A,20190751,86,80
35.305,A,20190755,86,80
35.305,A,20190775,86,80
35.305,A,20190833,86,80
35.305,A,20200117,86,80
35.305,A,20200169,86,80
35.305,A,20200445,86,80
35.305,A,20200489,86,80
35.305,A,20200527,86,80
35.305,B,20150124,84,80
35.305,B,20150670,84,80
35.305,B,20160196,84,80
35.305,B,20160366,84,80
35.305,B,20160634,84,80
35.305,B,20160680,84,80
35.305,B,20160776,84,80
35.305,B,20160826,84,80
35.305,B,20160830,84,80
35.305,B,20170016,84,80
35.305,B,20170018,84,80
35.305,B,20170142,84,80
35.305,B,20170158,84,80
35.305,B,20170202,84,80
35.305,B,20170556,84,80
35.305,B,20180006,84,80
35.305,B,20180020,84,80
35.305,B,20180070,84,80
35.305,B,20180092,84,80
35.305,B,20180202,84,80
35.305,B,20180280,84,80
35.305,B,20180348,84,80
35.305,B,20180356,84,80
35.305,B,20180394,84,80
35.305,B,20180494,84,80
35.305,B,20180498,84,80
35.305,B,20180502,84,80
35.305,B,20180530,84,80
35.305,B,20180570,84,80
35.305,B,20180610,84,80
